OrderID,Date,Year,Month,Quarter,DayOfWeek,Category,Product,Region,CustomerSegment,PaymentMethod,UnitPrice,Quantity,Discount,TotalSales,Profit,ProfitMargin
ORD13759,2024-04-02,2024,4,Q2,Tuesday,Home & Garden,Chair,South,Regular,Cash,5096.86,4,0.2,16309.95,3213.06,0.197
ORD13760,2024-04-02,2024,4,Q2,Tuesday,Home & Garden,Chair,East,Regular,Credit Card,4503.17,2,0.1,8105.71,2018.32,0.249
ORD13761,2024-04-03,2024,4,Q2,Wednesday,Electronics,Smartwatch,South,Regular,Net Banking,7966.47,4,0.0,31865.88,8316.99,0.261
ORD13762,2024-04-03,2024,4,Q2,Wednesday,Food & Beverages,Juice,South,Regular,Debit Card,62.86,4,0.05,238.87,45.86,0.192
ORD13763,2024-04-04,2024,4,Q2,Thursday,Clothing,Shoes,West,Regular,Debit Card,2121.11,5,0.15,9014.72,2875.7,0.319
ORD13764,2024-04-04,2024,4,Q2,Thursday,Clothing,Shoes,West,Premium,UPI,2110.46,5,0.2,8441.84,1755.9,0.208
ORD13765,2024-04-04,2024,4,Q2,Thursday,Electronics,Smartphone,Central,Regular,UPI,30261.56,3,0.2,72627.74,18302.19,0.252
ORD13766,2024-04-05,2024,4,Q2,Friday,Clothing,Jeans,West,Premium,Cash,1525.02,4,0.2,4880.06,1156.57,0.237
ORD13767,2024-04-05,2024,4,Q2,Friday,Sports,Resistance Band,South,Premium,Debit Card,414.43,2,0.15,704.53,88.07,0.125
ORD13768,2024-04-05,2024,4,Q2,Friday,Home & Garden,Pillow,Central,New,Debit Card,405.6,2,0.0,811.2,119.25,0.147
ORD13769,2024-04-05,2024,4,Q2,Friday,Clothing,Shoes,East,New,Debit Card,2401.63,2,0.2,3842.61,1291.12,0.336
ORD13770,2024-04-06,2024,4,Q2,Saturday,Electronics,Smartphone,South,Regular,Net Banking,30126.89,1,0.0,30126.89,8495.78,0.282
ORD13771,2024-04-06,2024,4,Q2,Saturday,Electronics,Headphones,North,Regular,Cash,3745.21,5,0.15,15917.14,5316.32,0.334
ORD13772,2024-04-06,2024,4,Q2,Saturday,Sports,Dumbbells,South,New,UPI,2545.15,2,0.0,5090.3,1012.97,0.199
ORD13773,2024-04-06,2024,4,Q2,Saturday,Food & Beverages,Tea,East,Premium,Credit Card,148.8,2,0.0,297.6,59.82,0.201
ORD13774,2024-04-06,2024,4,Q2,Saturday,Sports,Resistance Band,South,New,Credit Card,486.54,3,0.1,1313.66,453.21,0.345
ORD13775,2024-04-06,2024,4,Q2,Saturday,Home & Garden,Curtains,East,Regular,UPI,864.29,4,0.2,2765.73,448.05,0.162
ORD13776,2024-04-07,2024,4,Q2,Sunday,Food & Beverages,Snacks,West,Regular,Cash,78.06,1,0.0,78.06,9.52,0.122
ORD13777,2024-04-07,2024,4,Q2,Sunday,Food & Beverages,Juice,Central,New,Credit Card,62.13,5,0.1,279.59,54.24,0.194
ORD13778,2024-04-07,2024,4,Q2,Sunday,Clothing,Shoes,North,Regular,Credit Card,2013.01,3,0.0,6039.03,1841.9,0.305
ORD13779,2024-04-08,2024,4,Q2,Monday,Home & Garden,Curtains,South,New,Debit Card,742.32,4,0.0,2969.28,783.89,0.264
ORD13780,2024-04-08,2024,4,Q2,Monday,Clothing,Dress,South,Regular,Cash,1963.66,1,0.15,1669.11,390.57,0.234
ORD13781,2024-04-08,2024,4,Q2,Monday,Home & Garden,Pillow,South,Regular,Credit Card,361.43,4,0.05,1373.43,222.5,0.162
ORD13782,2024-04-08,2024,4,Q2,Monday,Home & Garden,Vase,North,Premium,Cash,362.61,2,0.15,616.44,141.16,0.229
ORD13783,2024-04-08,2024,4,Q2,Monday,Food & Beverages,Juice,West,Regular,Debit Card,56.32,2,0.0,112.64,38.07,0.338
ORD13784,2024-04-08,2024,4,Q2,Monday,Sports,Running Shoes,South,Premium,Credit Card,2901.32,2,0.0,5802.64,1235.96,0.213
ORD13785,2024-04-08,2024,4,Q2,Monday,Food & Beverages,Energy Drink,South,New,Net Banking,94.15,5,0.0,470.75,160.53,0.341
ORD13786,2024-04-09,2024,4,Q2,Tuesday,Food & Beverages,Tea,East,Regular,Credit Card,135.73,5,0.15,576.85,187.48,0.325
ORD13787,2024-04-09,2024,4,Q2,Tuesday,Home & Garden,Curtains,North,Regular,Cash,761.02,1,0.15,646.87,129.37,0.2
ORD13788,2024-04-09,2024,4,Q2,Tuesday,Food & Beverages,Coffee,West,Premium,UPI,244.48,4,0.15,831.23,175.39,0.211
ORD13789,2024-04-10,2024,4,Q2,Wednesday,Sports,Dumbbells,West,Premium,Debit Card,2356.09,4,0.05,8953.14,1351.92,0.151
ORD13790,2024-04-10,2024,4,Q2,Wednesday,Food & Beverages,Energy Drink,West,Regular,Credit Card,93.46,4,0.0,373.84,45.23,0.121
ORD13791,2024-04-10,2024,4,Q2,Wednesday,Electronics,Smartphone,West,Regular,Net Banking,27658.7,4,0.15,94039.58,32067.5,0.341
ORD13792,2024-04-10,2024,4,Q2,Wednesday,Food & Beverages,Juice,East,Premium,Credit Card,61.84,4,0.2,197.89,47.69,0.241
ORD13793,2024-04-10,2024,4,Q2,Wednesday,Food & Beverages,Energy Drink,East,Premium,Net Banking,101.1,5,0.05,480.22,91.24,0.19
ORD13794,2024-04-11,2024,4,Q2,Thursday,Home & Garden,Vase,North,New,Debit Card,362.77,4,0.0,1451.08,494.82,0.341
ORD13795,2024-04-11,2024,4,Q2,Thursday,Sports,Resistance Band,West,New,Net Banking,444.96,3,0.15,1134.65,323.38,0.285
ORD13796,2024-04-11,2024,4,Q2,Thursday,Sports,Running Shoes,Central,Regular,UPI,3158.77,3,0.2,7581.05,1910.42,0.252
ORD13797,2024-04-11,2024,4,Q2,Thursday,Sports,Resistance Band,North,New,Net Banking,485.49,1,0.05,461.22,155.43,0.337
ORD13798,2024-04-11,2024,4,Q2,Thursday,Food & Beverages,Snacks,East,New,Debit Card,75.43,2,0.0,150.86,41.94,0.278
ORD13799,2024-04-12,2024,4,Q2,Friday,Clothing,Dress,West,Premium,Debit Card,1988.12,1,0.2,1590.5,553.49,0.348
ORD13800,2024-04-12,2024,4,Q2,Friday,Clothing,Jeans,South,New,UPI,1553.82,2,0.15,2641.49,536.22,0.203
ORD13801,2024-04-12,2024,4,Q2,Friday,Home & Garden,Chair,North,Regular,Net Banking,4818.6,1,0.0,4818.6,1209.47,0.251
ORD13802,2024-04-12,2024,4,Q2,Friday,Sports,Resistance Band,North,New,Credit Card,439.41,4,0.2,1406.11,227.79,0.162
ORD13803,2024-04-13,2024,4,Q2,Saturday,Food & Beverages,Energy Drink,Central,Premium,Debit Card,100.82,2,0.0,201.64,58.07,0.288
ORD13804,2024-04-13,2024,4,Q2,Saturday,Food & Beverages,Coffee,North,Regular,Cash,266.63,2,0.0,533.26,69.86,0.131
ORD13805,2024-04-13,2024,4,Q2,Saturday,Home & Garden,Table Lamp,South,New,Net Banking,1291.69,2,0.0,2583.38,733.68,0.284
ORD13806,2024-04-13,2024,4,Q2,Saturday,Food & Beverages,Juice,South,New,Debit Card,59.07,2,0.0,118.14,20.79,0.176
ORD13807,2024-04-14,2024,4,Q2,Sunday,Food & Beverages,Juice,West,New,Net Banking,62.46,1,0.15,53.09,8.97,0.169
ORD13808,2024-04-14,2024,4,Q2,Sunday,Home & Garden,Chair,Central,New,Net Banking,4704.59,4,0.2,15054.69,2574.35,0.171
ORD13809,2024-04-15,2024,4,Q2,Monday,Clothing,Jeans,West,New,Net Banking,1574.57,4,0.0,6298.28,2021.75,0.321
ORD13810,2024-04-15,2024,4,Q2,Monday,Home & Garden,Chair,Central,Premium,Credit Card,5114.16,1,0.0,5114.16,629.04,0.123
ORD13811,2024-04-15,2024,4,Q2,Monday,Home & Garden,Vase,West,New,Credit Card,339.7,1,0.0,339.7,75.07,0.221
ORD13812,2024-04-16,2024,4,Q2,Tuesday,Clothing,Jacket,East,Premium,UPI,2398.92,1,0.1,2159.03,680.09,0.315
ORD13813,2024-04-16,2024,4,Q2,Tuesday,Home & Garden,Vase,Central,Premium,Cash,336.6,4,0.1,1211.76,347.78,0.287
ORD13814,2024-04-16,2024,4,Q2,Tuesday,Electronics,Headphones,West,New,Cash,3197.84,2,0.1,5756.11,990.05,0.172
ORD13815,2024-04-16,2024,4,Q2,Tuesday,Sports,Running Shoes,West,Regular,Net Banking,3186.66,5,0.1,14339.97,4388.03,0.306
ORD13816,2024-04-16,2024,4,Q2,Tuesday,Clothing,T-Shirt,Central,Premium,Debit Card,546.79,4,0.2,1749.73,509.17,0.291
ORD13817,2024-04-16,2024,4,Q2,Tuesday,Clothing,Dress,North,Regular,Net Banking,1853.34,4,0.2,5930.69,960.77,0.162
ORD13818,2024-04-17,2024,4,Q2,Wednesday,Electronics,Smartwatch,West,Regular,Cash,7908.92,1,0.0,7908.92,1431.51,0.181
ORD13819,2024-04-17,2024,4,Q2,Wednesday,Home & Garden,Table Lamp,North,Premium,UPI,1095.6,5,0.0,5478.0,1709.14,0.312
ORD13820,2024-04-17,2024,4,Q2,Wednesday,Food & Beverages,Snacks,West,New,Net Banking,77.22,3,0.15,196.91,53.56,0.272
ORD13821,2024-04-17,2024,4,Q2,Wednesday,Home & Garden,Curtains,West,New,Net Banking,738.59,3,0.0,2215.77,647.0,0.292
ORD13822,2024-04-17,2024,4,Q2,Wednesday,Home & Garden,Curtains,East,Premium,UPI,741.8,1,0.0,741.8,255.18,0.344
ORD13823,2024-04-18,2024,4,Q2,Thursday,Electronics,Smartphone,West,Premium,UPI,27225.34,1,0.0,27225.34,4492.18,0.165
ORD13824,2024-04-18,2024,4,Q2,Thursday,Electronics,Laptop,West,New,Cash,58645.01,2,0.0,117290.02,32372.05,0.276
ORD13825,2024-04-18,2024,4,Q2,Thursday,Food & Beverages,Energy Drink,West,New,Debit Card,94.62,5,0.2,378.48,132.09,0.349
ORD13826,2024-04-18,2024,4,Q2,Thursday,Food & Beverages,Coffee,North,Premium,Cash,238.39,2,0.0,476.78,75.33,0.158
ORD13827,2024-04-18,2024,4,Q2,Thursday,Food & Beverages,Snacks,North,Regular,Debit Card,83.7,1,0.0,83.7,13.48,0.161
ORD13828,2024-04-19,2024,4,Q2,Friday,Food & Beverages,Snacks,North,New,Net Banking,82.14,1,0.0,82.14,10.35,0.126
ORD13829,2024-04-19,2024,4,Q2,Friday,Sports,Water Bottle,North,Regular,Debit Card,357.27,3,0.0,1071.81,325.83,0.304
ORD13830,2024-04-19,2024,4,Q2,Friday,Clothing,Shoes,Central,Premium,Credit Card,2356.89,5,0.05,11195.23,3347.37,0.299
ORD13831,2024-04-19,2024,4,Q2,Friday,Sports,Dumbbells,East,Premium,Credit Card,2493.2,3,0.2,5983.68,1394.2,0.233
ORD13832,2024-04-20,2024,4,Q2,Saturday,Electronics,Tablet,South,Premium,Debit Card,21533.35,3,0.0,64600.05,19315.41,0.299
ORD13833,2024-04-21,2024,4,Q2,Sunday,Electronics,Smartwatch,East,Regular,Debit Card,7566.38,5,0.0,37831.9,10252.44,0.271
ORD13834,2024-04-21,2024,4,Q2,Sunday,Sports,Water Bottle,South,Regular,UPI,316.29,4,0.0,1265.16,404.85,0.32
ORD13835,2024-04-21,2024,4,Q2,Sunday,Electronics,Smartwatch,Central,Regular,Credit Card,7921.72,1,0.1,7129.55,1283.32,0.18
ORD13836,2024-04-21,2024,4,Q2,Sunday,Sports,Running Shoes,North,Regular,UPI,3133.59,2,0.15,5327.1,1321.12,0.248
ORD13837,2024-04-21,2024,4,Q2,Sunday,Sports,Yoga Mat,West,New,Credit Card,927.24,1,0.1,834.52,244.51,0.293
ORD13838,2024-04-21,2024,4,Q2,Sunday,Sports,Water Bottle,West,New,Cash,317.14,5,0.1,1427.13,418.15,0.293
ORD13839,2024-04-21,2024,4,Q2,Sunday,Clothing,Jacket,South,New,UPI,2419.54,1,0.0,2419.54,394.39,0.163
ORD13840,2024-04-21,2024,4,Q2,Sunday,Electronics,Smartphone,West,New,UPI,32607.22,1,0.0,32607.22,9195.24,0.282
ORD13841,2024-04-22,2024,4,Q2,Monday,Sports,Yoga Mat,East,Regular,Cash,850.84,3,0.0,2552.52,459.45,0.18
ORD13842,2024-04-22,2024,4,Q2,Monday,Clothing,Jacket,West,New,Cash,2572.9,5,0.2,10291.6,2068.61,0.201
ORD13843,2024-04-22,2024,4,Q2,Monday,Food & Beverages,Energy Drink,Central,Premium,Cash,99.65,3,0.0,298.95,104.63,0.35
ORD13844,2024-04-23,2024,4,Q2,Tuesday,Clothing,Shoes,North,Premium,Net Banking,2198.12,5,0.0,10990.6,2417.93,0.22
ORD13845,2024-04-23,2024,4,Q2,Tuesday,Sports,Yoga Mat,West,Regular,Debit Card,846.41,5,0.0,4232.05,1235.76,0.292
ORD13846,2024-04-23,2024,4,Q2,Tuesday,Sports,Running Shoes,South,New,Credit Card,3176.5,2,0.0,6353.0,1486.6,0.234
ORD13847,2024-04-23,2024,4,Q2,Tuesday,Clothing,T-Shirt,Central,New,Debit Card,481.21,5,0.0,2406.05,796.4,0.331
ORD13848,2024-04-23,2024,4,Q2,Tuesday,Food & Beverages,Energy Drink,Central,Regular,Cash,104.14,1,0.0,104.14,28.53,0.274
ORD13849,2024-04-23,2024,4,Q2,Tuesday,Clothing,Jacket,North,Regular,Credit Card,2566.3,1,0.0,2566.3,313.09,0.122
ORD13850,2024-04-23,2024,4,Q2,Tuesday,Sports,Water Bottle,West,Premium,UPI,365.13,5,0.15,1551.8,467.09,0.301
ORD13851,2024-04-24,2024,4,Q2,Wednesday,Sports,Water Bottle,East,New,UPI,338.73,5,0.05,1608.97,455.34,0.283
ORD13852,2024-04-24,2024,4,Q2,Wednesday,Electronics,Headphones,Central,Premium,UPI,3620.17,2,0.0,7240.34,1433.59,0.198
ORD13853,2024-04-24,2024,4,Q2,Wednesday,Sports,Dumbbells,North,New,Net Banking,2454.24,4,0.0,9816.96,2905.82,0.296
ORD13854,2024-04-24,2024,4,Q2,Wednesday,Clothing,Shoes,Central,Premium,Net Banking,2022.66,2,0.0,4045.32,865.7,0.214
ORD13855,2024-04-24,2024,4,Q2,Wednesday,Food & Beverages,Coffee,West,Regular,Debit Card,251.28,3,0.1,678.46,228.64,0.337
ORD13856,2024-04-24,2024,4,Q2,Wednesday,Clothing,Jeans,North,New,UPI,1645.9,2,0.05,3127.21,422.17,0.135
ORD13857,2024-04-25,2024,4,Q2,Thursday,Sports,Water Bottle,Central,Premium,Debit Card,326.62,3,0.15,832.88,214.05,0.257
ORD13858,2024-04-25,2024,4,Q2,Thursday,Home & Garden,Pillow,West,Premium,Net Banking,411.55,2,0.2,658.48,133.01,0.202
ORD13859,2024-04-25,2024,4,Q2,Thursday,Clothing,T-Shirt,West,Regular,Credit Card,475.62,5,0.2,1902.48,536.5,0.282
ORD13860,2024-04-25,2024,4,Q2,Thursday,Home & Garden,Pillow,Central,Regular,Credit Card,406.19,3,0.0,1218.57,190.1,0.156
ORD13861,2024-04-25,2024,4,Q2,Thursday,Food & Beverages,Coffee,Central,Regular,Cash,261.11,4,0.2,835.55,228.11,0.273
ORD13862,2024-04-25,2024,4,Q2,Thursday,Sports,Resistance Band,East,Regular,Cash,417.12,3,0.0,1251.36,425.46,0.34
ORD13863,2024-04-26,2024,4,Q2,Friday,Food & Beverages,Snacks,East,Premium,Net Banking,74.06,2,0.1,133.31,31.46,0.236
ORD13864,2024-04-26,2024,4,Q2,Friday,Sports,Resistance Band,North,Premium,Debit Card,407.31,3,0.2,977.54,158.36,0.162
ORD13865,2024-04-26,2024,4,Q2,Friday,Clothing,Jeans,South,Regular,Cash,1381.93,3,0.05,3938.5,681.36,0.173
ORD13866,2024-04-26,2024,4,Q2,Friday,Electronics,Tablet,Central,New,Credit Card,20335.14,3,0.1,54904.88,18722.56,0.341
ORD13867,2024-04-26,2024,4,Q2,Friday,Clothing,Jeans,West,New,Net Banking,1514.69,1,0.0,1514.69,381.7,0.252
ORD13868,2024-04-27,2024,4,Q2,Saturday,Electronics,Laptop,West,Premium,UPI,70069.1,5,0.15,297793.67,88742.51,0.298
ORD13869,2024-04-27,2024,4,Q2,Saturday,Sports,Water Bottle,Central,Premium,Cash,317.69,1,0.0,317.69,96.58,0.304
ORD13870,2024-04-27,2024,4,Q2,Saturday,Home & Garden,Vase,East,Regular,Cash,351.59,5,0.0,1757.95,263.69,0.15
ORD13871,2024-04-27,2024,4,Q2,Saturday,Home & Garden,Pillow,East,Regular,Net Banking,428.43,2,0.0,856.86,235.64,0.275
ORD13872,2024-04-27,2024,4,Q2,Saturday,Sports,Yoga Mat,Central,New,Net Banking,986.24,2,0.2,1577.98,367.67,0.233
ORD13873,2024-04-27,2024,4,Q2,Saturday,Electronics,Tablet,South,Premium,Net Banking,23572.24,3,0.15,60109.21,18213.09,0.303
ORD13874,2024-04-27,2024,4,Q2,Saturday,Electronics,Headphones,North,Premium,Cash,3346.41,3,0.1,9035.31,1301.08,0.144
ORD13875,2024-04-28,2024,4,Q2,Sunday,Sports,Yoga Mat,Central,Premium,UPI,947.43,4,0.1,3410.75,1047.1,0.307
ORD13876,2024-04-28,2024,4,Q2,Sunday,Sports,Resistance Band,West,Regular,Cash,459.55,2,0.2,735.28,166.17,0.226
ORD13877,2024-04-28,2024,4,Q2,Sunday,Sports,Dumbbells,East,New,Net Banking,2308.01,1,0.1,2077.21,454.91,0.219
ORD13878,2024-04-28,2024,4,Q2,Sunday,Home & Garden,Pillow,Central,Regular,Debit Card,425.34,2,0.0,850.68,109.74,0.129
ORD13879,2024-04-28,2024,4,Q2,Sunday,Electronics,Tablet,North,Regular,Debit Card,23115.42,2,0.05,43919.3,5929.11,0.135
ORD13880,2024-04-29,2024,4,Q2,Monday,Sports,Water Bottle,North,Regular,Credit Card,358.55,1,0.15,304.77,106.06,0.348
ORD13881,2024-04-29,2024,4,Q2,Monday,Sports,Yoga Mat,East,New,Credit Card,943.98,5,0.15,4011.91,762.26,0.19
ORD13882,2024-04-29,2024,4,Q2,Monday,Sports,Resistance Band,South,New,Net Banking,445.48,4,0.0,1781.92,379.55,0.213
ORD13883,2024-04-29,2024,4,Q2,Monday,Sports,Water Bottle,North,New,Debit Card,382.34,5,0.2,1529.36,315.05,0.206
ORD13884,2024-04-29,2024,4,Q2,Monday,Electronics,Tablet,West,Premium,Net Banking,20155.43,4,0.0,80621.72,17172.43,0.213
ORD13885,2024-04-30,2024,4,Q2,Tuesday,Electronics,Laptop,West,New,Debit Card,61237.53,3,0.0,183712.59,51439.53,0.28
ORD13886,2024-04-30,2024,4,Q2,Tuesday,Clothing,Dress,South,New,Net Banking,1822.19,4,0.2,5831.01,1014.6,0.174
ORD13887,2024-04-30,2024,4,Q2,Tuesday,Clothing,Dress,Central,Regular,Debit Card,2092.64,2,0.1,3766.75,1194.06,0.317
ORD13888,2024-04-30,2024,4,Q2,Tuesday,Food & Beverages,Energy Drink,West,New,UPI,91.84,3,0.15,234.19,47.54,0.203
ORD13889,2024-04-30,2024,4,Q2,Tuesday,Sports,Water Bottle,South,New,UPI,357.85,1,0.0,357.85,67.99,0.19
ORD13890,2024-05-01,2024,5,Q2,Wednesday,Electronics,Tablet,East,Premium,Net Banking,21976.32,2,0.05,41755.01,6221.5,0.149
ORD13891,2024-05-01,2024,5,Q2,Wednesday,Sports,Water Bottle,Central,New,Debit Card,336.87,1,0.2,269.5,65.76,0.244
ORD13892,2024-05-01,2024,5,Q2,Wednesday,Clothing,Jacket,West,Regular,Cash,2646.08,4,0.0,10584.32,2751.92,0.26
ORD13893,2024-05-01,2024,5,Q2,Wednesday,Home & Garden,Table Lamp,North,Regular,Debit Card,1178.83,4,0.15,4008.02,1078.16,0.269
ORD13894,2024-05-01,2024,5,Q2,Wednesday,Electronics,Headphones,East,New,Credit Card,3800.6,5,0.0,19003.0,3287.52,0.173
ORD13895,2024-05-01,2024,5,Q2,Wednesday,Food & Beverages,Juice,North,Premium,Debit Card,54.07,4,0.15,183.84,30.7,0.167
ORD13896,2024-05-01,2024,5,Q2,Wednesday,Electronics,Smartwatch,Central,New,Debit Card,8624.18,2,0.05,16385.94,4309.5,0.263
ORD13897,2024-05-01,2024,5,Q2,Wednesday,Sports,Running Shoes,East,Premium,Credit Card,3021.37,2,0.15,5136.33,1201.9,0.234
ORD13898,2024-05-02,2024,5,Q2,Thursday,Food & Beverages,Snacks,Central,Regular,Credit Card,81.75,2,0.1,147.15,37.82,0.257
ORD13899,2024-05-02,2024,5,Q2,Thursday,Electronics,Headphones,East,Premium,Credit Card,3377.38,4,0.0,13509.52,3120.7,0.231
ORD13900,2024-05-02,2024,5,Q2,Thursday,Electronics,Smartphone,East,Regular,Debit Card,29486.69,2,0.0,58973.38,18399.69,0.312
ORD13901,2024-05-02,2024,5,Q2,Thursday,Home & Garden,Vase,North,Premium,Cash,344.42,3,0.05,981.6,315.09,0.321
ORD13902,2024-05-03,2024,5,Q2,Friday,Sports,Resistance Band,North,New,Cash,482.73,3,0.0,1448.19,243.3,0.168
ORD13903,2024-05-03,2024,5,Q2,Friday,Home & Garden,Vase,Central,Regular,Debit Card,369.26,5,0.05,1753.98,287.65,0.164
ORD13904,2024-05-03,2024,5,Q2,Friday,Clothing,Jacket,East,Premium,Cash,2702.21,4,0.2,8647.07,2741.12,0.317
ORD13905,2024-05-03,2024,5,Q2,Friday,Sports,Running Shoes,West,Premium,Net Banking,2988.44,5,0.0,14942.2,3929.8,0.263
ORD13906,2024-05-03,2024,5,Q2,Friday,Food & Beverages,Coffee,South,Premium,Cash,258.08,3,0.2,619.39,211.83,0.342
ORD13907,2024-05-03,2024,5,Q2,Friday,Food & Beverages,Coffee,West,Regular,Debit Card,270.59,2,0.0,541.18,149.37,0.276
ORD13908,2024-05-03,2024,5,Q2,Friday,Sports,Running Shoes,South,Premium,Net Banking,2734.88,3,0.05,7794.41,2556.57,0.328
ORD13909,2024-05-03,2024,5,Q2,Friday,Clothing,T-Shirt,Central,Premium,UPI,548.17,4,0.0,2192.68,394.68,0.18
ORD13910,2024-05-04,2024,5,Q2,Saturday,Home & Garden,Table Lamp,South,New,Cash,1211.26,4,0.1,4360.54,606.12,0.139
ORD13911,2024-05-05,2024,5,Q2,Sunday,Clothing,T-Shirt,West,New,Debit Card,537.49,4,0.1,1934.96,644.34,0.333
ORD13912,2024-05-05,2024,5,Q2,Sunday,Electronics,Smartphone,North,Premium,Net Banking,27975.92,2,0.1,50356.66,12488.45,0.248
ORD13913,2024-05-05,2024,5,Q2,Sunday,Food & Beverages,Snacks,South,Regular,Debit Card,85.65,2,0.15,145.61,30.72,0.211
ORD13914,2024-05-06,2024,5,Q2,Monday,Clothing,Jacket,West,New,UPI,2622.09,2,0.0,5244.18,1054.08,0.201
ORD13915,2024-05-06,2024,5,Q2,Monday,Electronics,Smartwatch,East,New,Debit Card,8626.33,2,0.0,17252.66,5693.38,0.33
ORD13916,2024-05-06,2024,5,Q2,Monday,Sports,Water Bottle,West,Regular,Cash,321.48,4,0.2,1028.74,169.74,0.165
ORD13917,2024-05-07,2024,5,Q2,Tuesday,Clothing,Jacket,West,Premium,UPI,2445.36,3,0.0,7336.08,1298.49,0.177
ORD13918,2024-05-07,2024,5,Q2,Tuesday,Home & Garden,Table Lamp,North,Premium,Net Banking,1240.41,2,0.15,2108.7,470.24,0.223
ORD13919,2024-05-07,2024,5,Q2,Tuesday,Food & Beverages,Energy Drink,North,New,Cash,108.75,4,0.0,435.0,83.95,0.193
ORD13920,2024-05-07,2024,5,Q2,Tuesday,Food & Beverages,Energy Drink,West,Regular,Cash,104.09,4,0.0,416.36,116.16,0.279
ORD13921,2024-05-07,2024,5,Q2,Tuesday,Electronics,Headphones,South,Regular,Credit Card,3564.53,4,0.0,14258.12,2880.14,0.202
ORD13922,2024-05-07,2024,5,Q2,Tuesday,Sports,Yoga Mat,Central,New,Credit Card,863.98,4,0.05,3283.12,492.47,0.15
ORD13923,2024-05-08,2024,5,Q2,Wednesday,Food & Beverages,Coffee,East,Premium,Cash,253.57,1,0.0,253.57,69.99,0.276
ORD13924,2024-05-08,2024,5,Q2,Wednesday,Home & Garden,Chair,Central,Premium,Net Banking,5160.53,3,0.15,13159.35,3658.3,0.278
ORD13925,2024-05-08,2024,5,Q2,Wednesday,Clothing,Dress,West,Premium,Credit Card,1869.98,1,0.2,1495.98,478.71,0.32
ORD13926,2024-05-08,2024,5,Q2,Wednesday,Clothing,Shoes,South,New,Cash,2138.16,3,0.2,5131.58,1441.97,0.281
ORD13927,2024-05-08,2024,5,Q2,Wednesday,Food & Beverages,Tea,North,Regular,Cash,142.72,3,0.0,428.16,104.04,0.243
ORD13928,2024-05-08,2024,5,Q2,Wednesday,Food & Beverages,Coffee,Central,Premium,Debit Card,231.89,2,0.1,417.4,98.51,0.236
ORD13929,2024-05-08,2024,5,Q2,Wednesday,Electronics,Smartwatch,West,Premium,Cash,7555.76,3,0.0,22667.28,7661.54,0.338
ORD13930,2024-05-09,2024,5,Q2,Thursday,Home & Garden,Chair,West,Premium,Cash,5141.49,3,0.1,13882.02,3817.56,0.275
ORD13931,2024-05-09,2024,5,Q2,Thursday,Home & Garden,Chair,South,Premium,Cash,5493.64,3,0.0,16480.92,3922.46,0.238
ORD13932,2024-05-09,2024,5,Q2,Thursday,Clothing,Jacket,North,Regular,Debit Card,2587.87,2,0.0,5175.74,1092.08,0.211
ORD13933,2024-05-09,2024,5,Q2,Thursday,Clothing,Jeans,Central,New,Net Banking,1489.89,5,0.0,7449.45,2480.67,0.333
ORD13934,2024-05-09,2024,5,Q2,Thursday,Electronics,Laptop,West,Premium,Net Banking,67215.4,2,0.0,134430.8,17072.71,0.127
ORD13935,2024-05-09,2024,5,Q2,Thursday,Clothing,Dress,East,New,Credit Card,2158.16,4,0.05,8201.01,2698.13,0.329
ORD13936,2024-05-09,2024,5,Q2,Thursday,Electronics,Tablet,West,New,Credit Card,21931.68,5,0.2,87726.72,11229.02,0.128
ORD13937,2024-05-10,2024,5,Q2,Friday,Food & Beverages,Tea,East,Premium,Cash,160.27,1,0.15,136.23,19.21,0.141
ORD13938,2024-05-10,2024,5,Q2,Friday,Electronics,Headphones,North,New,Debit Card,3644.77,4,0.0,14579.08,2667.97,0.183
ORD13939,2024-05-10,2024,5,Q2,Friday,Clothing,Jeans,East,Regular,Cash,1350.74,5,0.2,5402.96,1167.04,0.216
ORD13940,2024-05-10,2024,5,Q2,Friday,Food & Beverages,Juice,West,Premium,Debit Card,55.03,5,0.0,275.15,92.73,0.337
ORD13941,2024-05-11,2024,5,Q2,Saturday,Home & Garden,Chair,Central,Premium,Debit Card,5108.5,4,0.0,20434.0,6804.52,0.333
ORD13942,2024-05-11,2024,5,Q2,Saturday,Home & Garden,Table Lamp,South,Regular,Net Banking,1266.08,3,0.05,3608.33,1169.1,0.324
ORD13943,2024-05-11,2024,5,Q2,Saturday,Sports,Running Shoes,West,New,UPI,2855.54,5,0.15,12136.05,3446.64,0.284
ORD13944,2024-05-11,2024,5,Q2,Saturday,Food & Beverages,Energy Drink,South,New,Debit Card,97.37,1,0.2,77.9,14.96,0.192
ORD13945,2024-05-11,2024,5,Q2,Saturday,Home & Garden,Pillow,East,Regular,UPI,399.23,1,0.05,379.27,47.41,0.125
ORD13946,2024-05-12,2024,5,Q2,Sunday,Sports,Yoga Mat,South,New,UPI,834.01,1,0.0,834.01,266.05,0.319
ORD13947,2024-05-12,2024,5,Q2,Sunday,Electronics,Smartphone,East,Premium,Credit Card,27792.86,2,0.15,47247.86,9449.57,0.2
ORD13948,2024-05-13,2024,5,Q2,Monday,Clothing,Jacket,East,New,UPI,2549.69,5,0.2,10198.76,2100.94,0.206
ORD13949,2024-05-13,2024,5,Q2,Monday,Sports,Water Bottle,South,Regular,Net Banking,322.57,1,0.05,306.44,56.08,0.183
